,날짜,S&P500,미국채10년,GSCI,기준금리,last_gdp,last_unem,last_infl,CPI,달러인덱스,비율,종가,변동 %,updown
853,2017-12-11,6.566831852289483,11.433926897844437,7.201069708081595,0.25,1.7,4.7,2.1,0.613282859922494,2.196916913429717,"(Decimal('0.1'), Decimal('0.5'), Decimal('0.1'), Decimal('0.3'))","2,659.99",0.32%,1
854,2017-12-08,7.1320330052043,14.995131450827667,6.50543262561649,0.25,1.7,4.7,2.1,0.6036063969636579,2.0859416676646503,"(Decimal('0.1'), Decimal('0.5'), Decimal('0.1'), Decimal('0.3'))","2,651.50",0.55%,1
855,2017-12-07,6.659770394710157,14.59353574926543,4.568434848137351,0.25,1.7,4.7,2.1,0.599126197714817,2.470271335654688,"(Decimal('0.1'), Decimal('0.5'), Decimal('0.1'), Decimal('0.3'))","2,636.98",0.29%,1
856,2017-12-06,6.65290362354698,11.728395061728412,6.5861946084166485,0.25,1.7,4.7,2.1,0.5894483692606409,1.8463150084022688,"(Decimal('0.1'), Decimal('0.5'), Decimal('0.1'), Decimal('0.3'))","2,629.27",-0.01%,0
857,2017-12-05,7.388164452672057,14.978187106156067,7.464535951402762,0.25,1.7,4.7,2.1,0.5797700408162066,0.96691670641288,"(Decimal('0.1'), Decimal('0.5'), Decimal('0.1'), Decimal('0.3'))","2,629.57",-0.37%,0
858,2017-12-04,6.689547959863504,9.095106186518931,9.982257640882947,0.25,1.7,4.7,2.1,0.5455371206254473,0.6668401535358738,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,639.44",-0.11%,0
859,2017-12-01,7.117917180830613,13.861386138613865,8.748996853439577,0.25,1.7,4.7,2.1,0.5488803673720575,0.2511614871347,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,642.22",-0.20%,0
860,2017-11-30,6.855496645087261,11.797752808988752,12.173934025147618,-0.25,1.7,4.7,2.1,0.5583132468814094,0.517122252450662,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,647.58",0.82%,1
861,2017-11-29,7.38830069901483,9.253170502583377,12.390890722837089,-0.25,1.7,4.7,2.1,0.5677492192268183,0.4201544875731236,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,626.07",-0.04%,0
862,2017-11-28,6.430628743494923,7.96665122742011,12.76355567239073,-0.25,1.7,4.7,2.1,0.5771882859296441,0.6953484335676531,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,627.04",0.98%,1
863,2017-11-27,6.523403123145243,7.883817427385884,12.55698867737417,-0.25,1.7,4.7,2.1,0.5725268847274524,0.6153679183850587,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,601.42",-0.04%,0
864,2017-11-24,6.482654563196764,5.646630236794156,11.996399926326337,-0.25,1.7,4.7,2.1,0.6079202738509285,0.4941894968546655,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,602.42",0.21%,1
865,2017-11-22,6.341549238146685,8.713692946058094,10.565550505622756,-0.25,1.7,4.7,2.1,0.6173736774254108,0.7242333855496633,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,597.08",-0.08%,0
866,2017-11-21,5.285605359407287,6.811005863779873,10.826891264658908,-0.25,1.7,4.7,2.1,0.6268301841264814,0.9960244976899182,"(Decimal('0.3'), Decimal('0.5'), Decimal('0.1'), Decimal('0.1'))","2,599.03",0.65%,1
867,2017-11-20,6.196749259791549,7.420980302336252,11.760671117036022,-0.25,1.7,4.7,2.1,0.6221723407235513,0.1219760113844323,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,582.14",0.13%,1
868,2017-11-17,6.600152542722255,8.101957214383248,8.823797055956295,-0.25,1.7,4.7,2.1,0.6316327404401407,0.9052595364039036,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,578.85",-0.26%,0
869,2017-11-16,5.539483376611605,6.45308924485126,10.996037143052266,-0.25,1.7,4.7,2.1,0.6741593180508848,0.393106181514374,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,585.64",0.82%,1
870,2017-11-15,4.487644391862589,6.693620844564243,11.498363101095332,-0.25,1.7,4.7,2.1,0.6836344756379823,0.2020655590480391,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","2,564.62",-0.55%,0
871,2017-11-14,4.878256600435769,5.895292564892208,12.554277170095284,-0.25,1.7,4.7,2.1,0.6931127470698984,1.0167169674008465,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","2,578.87",-0.23%,0
872,2017-11-13,4.722934172533499,8.003597122302155,12.373729364977052,-0.25,1.7,4.7,2.1,0.6884604383633356,0.5567643670805128,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","2,584.84",0.10%,1
873,2017-11-10,5.869775367424169,6.800547695116387,11.28545683196766,-0.25,1.7,4.7,2.1,0.6979426189322534,1.1221263597877895,"(Decimal('0.5'), Decimal('0.3'), Decimal('0.1'), Decimal('0.1'))","2,582.30",-0.09%,0
874,2017-11-09,6.405108665783509,6.042707860063608,11.261997860662987,-0.25,1.7,4.7,2.1,0.7405508656704853,1.949309350660525,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","2,584.62",-0.38%,0
875,2017-11-08,4.713785660584793,2.979101823032446,10.002608942619156,-0.25,1.7,4.7,2.1,0.7500478524465787,1.603361056331985,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","2,594.38",0.14%,1
876,2017-11-07,4.695505309262523,2.475685234305926,11.166683274553288,-0.25,1.7,4.7,2.1,0.7595479638352327,1.3132826715187729,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","2,590.64",-0.02%,0
877,2017-11-06,4.310112015349218,3.3229951262738027,8.81750656121645,-0.25,1.7,4.7,2.1,0.7549012276904853,1.436133240656583,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))","2,591.13",0.13%,1
878,2017-11-03,4.1593488450963525,3.75441696113076,7.558074253024842,-0.25,1.7,4.7,2.1,0.764405264418075,1.370714507710935,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,587.84",0.31%,1
879,2017-11-02,4.3362889133389535,6.8949977467327646,7.792091302310378,-0.25,1.7,4.7,2.1,0.8070954439840332,1.384131198081706,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,579.85",0.02%,1
880,2017-11-01,3.942976384118312,4.71158080140908,7.060139807320464,-0.25,1.7,4.7,2.1,0.8150408704151006,1.857464916349368,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,579.36",0.16%,1
881,2017-10-31,3.896056696347448,5.193075898801598,7.496832264963704,-0.25,1.7,4.7,2.1,0.8229889139921915,1.89322430662682,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,575.26",0.09%,1
882,2017-10-30,4.484070760636359,5.182926829268303,5.624665892769545,-0.25,1.7,4.7,2.1,0.8136253197578847,2.067792596419852,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,572.83",-0.32%,0
883,2017-10-27,3.571861979693386,7.507638585770413,5.125793744705613,-0.25,1.7,4.7,2.1,0.8174366125757483,1.931663754610752,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,581.07",0.81%,1
884,2017-10-26,3.301661940196008,5.002156101768008,5.3196789990662445,-0.25,1.7,4.7,2.1,0.8461989758208558,0.4972399424361469,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,560.40",0.13%,1
885,2017-10-25,3.684675704144359,5.58220671609244,6.12431810780916,-0.25,1.7,4.7,2.1,0.8500161862081483,-0.0576215120311604,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,557.15",-0.47%,0
886,2017-10-24,3.546442859276659,1.6295025728988104,6.377195776222992,-0.25,1.7,4.7,2.1,0.8538343414702607,0.330463611571571,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,569.13",0.16%,1
887,2017-10-23,4.263313238134191,5.582631812140003,7.835696930572143,-0.25,1.7,4.7,2.1,0.8403241835463563,-0.3291155419223028,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,564.98",-0.40%,0
888,2017-10-20,3.622186092034909,3.620920876173445,7.488959558407219,-0.25,1.7,4.7,2.1,0.8441420843225612,-0.7228299110855213,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,575.21",0.51%,1
889,2017-10-19,3.5501020841335142,3.898980948161279,6.4647524654505535,-0.25,1.7,4.7,2.1,0.8729393031899849,-0.481431270615621,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,562.10",0.03%,1
890,2017-10-18,3.4573919792386785,1.3650374284456248,6.157443643535906,-0.25,1.7,4.7,2.1,0.8767631350754989,-0.814943102733842,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,561.26",0.07%,1
891,2017-10-17,3.94333112520878,1.946041574524548,7.76421628854215,-0.25,1.7,4.7,2.1,0.8805879142955824,-1.508648031462757,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,559.36",0.07%,1
892,2017-10-16,3.823694462291704,-1.6853932584269724,7.746247241582828,-0.25,1.7,4.7,2.1,0.8670693546093767,-1.5539925001588937,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,557.64",0.18%,1
893,2017-10-13,3.727122276122583,-0.4716981132075333,6.04962247098581,-0.25,1.7,4.7,2.1,0.8708938805439558,-2.113714911910984,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,553.17",0.09%,1
894,2017-10-12,4.387968118701048,0.2129471890971183,7.456091632105362,-0.25,1.7,4.7,2.1,0.8997260327439364,-2.217423364584435,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,550.93",-0.17%,0
895,2017-10-11,4.395375012790336,1.5523932729624852,7.29043574751832,-0.25,1.7,4.7,2.1,0.9035565033714976,-2.520207731289522,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,555.24",0.18%,1
896,2017-10-10,4.914389844693729,0.0,5.762923119873175,-0.25,1.7,4.7,2.1,0.9073879238019228,-2.101306642097333,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,550.64",0.23%,1
897,2017-10-09,5.021771997544732,-0.5056890012642229,6.667794302255851,-0.25,1.7,4.7,2.1,0.893860953526452,-1.8664458929806456,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,544.73",-0.18%,0
898,2017-10-06,5.232188950923245,-1.5926236378876888,9.066297312890256,-0.25,1.7,4.7,2.1,0.8976921218792655,-2.061037618634958,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,549.33",-0.11%,0
899,2017-10-05,5.311339350555028,-1.900337837837835,6.021716835471327,-0.25,1.7,4.7,2.1,0.926559285369358,-2.6181727075329837,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,552.07",0.56%,1
900,2017-10-04,4.194792274741626,-0.085947571981082,6.453072135943927,-0.25,1.7,4.7,2.1,0.9303964120427662,-2.2610515302118768,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,537.74",0.12%,1
901,2017-10-03,4.121432188422429,-0.2981260647359315,4.290887353542108,-0.25,1.7,4.7,2.1,0.934234490995916,-2.762885310069849,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,534.58",0.22%,1
902,2017-10-02,3.959297023615496,1.5190972222222283,7.21919815209881,-0.25,1.7,4.7,2.1,0.945389702986844,-3.2156217111775667,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,529.12",0.39%,1
903,2017-09-29,3.734347233128079,1.852668725187484,9.530195219550398,-0.25,1.7,4.7,2.1,0.9689499823261531,-2.6084404900388845,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,519.36",0.37%,1
904,2017-09-28,2.7184935407610107,3.773584905660381,10.921026431710334,-0.25,1.7,4.7,2.1,0.9674456437923268,-2.301658872134716,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,510.06",0.12%,1
905,2017-09-27,3.201646702874292,1.4979573309124088,11.642295741137154,-0.25,1.7,4.7,2.1,0.9659412724083988,-3.0947108957219185,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,507.04",0.41%,1
906,2017-09-26,2.3611458465726565,4.074941451990641,13.697606141964863,-0.25,1.7,4.7,2.1,0.96443686817334,-3.800484946874383,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,496.84",0.01%,1
907,2017-09-25,2.621498585079753,5.083955223880595,12.488603549055671,-0.25,1.7,4.7,2.1,0.957718759255291,-5.301906997817044,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,496.66",-0.22%,0
908,2017-09-22,2.715136578352841,6.052141527001857,12.680105450858903,-0.25,1.7,4.7,2.1,0.9584189227000168,-5.047347898743565,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,502.22",0.06%,1
909,2017-09-21,2.98200450811089,4.98845265588915,13.02594218176755,-0.25,1.7,4.7,2.1,0.956914354193033,-5.1457817333483975,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,500.60",-0.30%,0
910,2017-09-20,2.8567559693561377,4.12610106629578,10.17853305714604,-0.25,1.7,4.7,2.1,0.9554097528284612,-5.816943712969046,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,508.24",0.06%,1
911,2017-09-19,2.0546493523432154,1.9625741670470167,9.270005388344904,-0.25,1.7,4.7,2.1,0.9539051186051668,-5.706689114277514,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,506.65",0.11%,1
912,2017-09-18,2.756920041920964,2.2758941012540608,8.69719870762747,-0.25,1.7,4.7,2.1,0.9471863811758264,-5.612124325712821,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,503.87",0.15%,1
913,2017-09-15,2.5965483502298023,1.0628465804066398,8.932175234971846,-0.25,1.7,4.7,2.1,0.947886253103618,-5.181891174109079,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,500.23",0.18%,1
914,2017-09-14,2.4795727505414376,3.1499764927127494,8.4175386265202,-0.25,1.7,4.7,2.1,0.9463814545707728,-5.058653283660213,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,495.62",-0.11%,0
915,2017-09-13,2.3000799065707835,-1.9900497512437831,5.144255720141311,-0.25,1.7,4.7,2.1,0.9448766231727692,-5.22590563448583,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,498.37",0.08%,1
916,2017-09-12,2.417067658959667,-3.613369467028007,5.389975658231525,-0.25,1.7,4.7,2.1,0.9433717589085306,-5.249530647191103,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,496.48",0.34%,1
917,2017-09-11,1.2196877171771945,-6.721162579473212,4.639562560785698,-0.25,1.7,4.7,2.1,0.9366523928542722,-5.966783702803721,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,488.11",1.08%,1
918,2017-09-08,1.2864708951881612,-6.843065693430672,6.496987336625049,-0.25,1.7,4.7,2.1,0.9373519731678164,-5.755920978208341,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,461.43",-0.15%,0
919,2017-09-07,1.3316126486762,-3.216911764705895,6.660663651369686,-0.25,1.7,4.7,2.1,0.9358469445562962,-4.794732605420133,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,465.10",-0.02%,0
920,2017-09-06,1.1739862431205303,-3.822843822843816,3.730603417716749,-0.25,1.7,4.7,2.1,0.9343418830721032,-4.634570045911403,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,465.54",0.31%,1
921,2017-09-05,1.6604408686014644,-0.7787448465414524,3.546269824013037,-0.25,1.7,4.7,2.1,0.9250145728018973,-3.956890393514912,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,457.85",-0.76%,0
922,2017-09-01,1.3357550213810971,-1.760074108383502,2.7279374558396867,-0.25,1.7,4.7,2.1,0.9095764776269236,-4.264423176302793,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,476.55",0.20%,1
923,2017-08-31,1.1328938380122384,-3.4794396746497944,-0.7738489641038877,-0.25,1.7,4.7,2.1,0.896341885271173,-3.979517947656986,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,471.65",0.57%,1
924,2017-08-30,1.4304668712165187,-3.490480507706254,-0.4761048305723738,-0.25,1.7,4.7,2.1,0.8809028025038197,-5.102891672929049,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,457.59",0.46%,1
925,2017-08-29,1.298432183546006,-2.219202898550741,-1.9127366329036648,-0.25,1.7,4.7,2.1,0.8664806245139166,-4.867119582051334,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,446.30",0.08%,1
926,2017-08-28,1.1271535130928636,-3.5999999999999983,-2.0407829583596446,-0.25,1.7,4.7,2.1,0.8189743728641485,-4.665061926511126,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,444.24",0.05%,1
927,2017-08-25,0.9896193485074816,-2.616407982261628,-1.4468876881739918,-0.25,1.7,4.7,2.1,0.810903768568574,-4.27468058009121,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,443.05",0.17%,1
928,2017-08-24,1.6490669151011317,-3.685612788632316,-3.409372834297312,-0.25,1.7,4.7,2.1,0.796478301889276,-4.225323125051462,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,438.97",-0.21%,0
929,2017-08-23,2.255234696174988,-2.8483786152497785,-4.328555733934216,-0.25,1.7,4.7,2.1,0.7820522290483911,-3.794249951105033,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,444.04",-0.35%,0
930,2017-08-22,1.434825105888836,-3.0639431616341013,-4.720904737481632,-0.25,1.7,4.7,2.1,0.767625550007642,-4.37160717223227,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,452.51",0.99%,1
931,2017-08-21,1.839839108547156,-1.700223713646524,-3.0163274632641803,-0.25,1.7,4.7,2.1,0.7201092360808319,-3.6353877437268456,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,428.37",0.12%,1
932,2017-08-18,2.717565899599294,-1.929982046678642,-2.7653395229531124,-0.25,1.7,4.7,2.1,0.7099127710821526,-3.6030093785427137,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,425.55",-0.18%,0
933,2017-08-17,4.712710487350603,0.134952766531719,-2.985832454382466,-0.25,1.7,4.7,2.1,0.6954830604690696,-4.432761935932581,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,430.01",-1.54%,0
934,2017-08-16,2.663423127710183,-2.2785898538263085,-1.7131736695514048,-0.25,1.7,4.7,2.1,0.6810527434268341,-3.802507644004846,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,468.11",0.14%,1
935,2017-08-15,2.644110692996769,-5.078958600085351,-1.5793207543597274,-0.25,1.7,4.7,2.1,0.6666218199172044,-4.788873242311065,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,464.61",-0.05%,0
936,2017-08-14,2.108829311138068,-5.8039552880481615,0.5397482039574818,-0.25,1.7,4.7,2.1,0.619096393901962,-5.915932024979504,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,465.84",1.00%,1
937,2017-08-11,1.8279848315263685,-8.023401587964887,0.6337670578904337,-0.25,1.7,4.7,2.1,0.6088920604403489,-5.878080519716333,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,441.32",0.13%,1
938,2017-08-10,3.100061259444159,-6.719203649937781,2.6875124777900927,-0.25,1.7,4.7,2.1,0.5944581040203278,-6.105220843173699,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,438.21",-1.45%,0
939,2017-08-09,3.254176192780736,-5.671392827356135,4.011853659333318,-0.25,1.7,4.7,2.1,0.580023540903466,-6.070772104982972,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,474.02",-0.04%,0
940,2017-08-08,3.3979611399611462,-5.525324403516102,3.3632874904613765,-0.25,1.7,4.7,2.1,0.565588371051569,-6.2635618419995165,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,474.92",-0.24%,0
941,2017-08-07,3.2317894043654567,-3.700552956188864,3.24228866571018,-0.25,1.7,4.7,2.1,0.5180538296420613,-5.579364437616246,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,480.91",0.16%,1
942,2017-08-04,3.4584351668954385,-5.654761904761905,3.77333221388197,-0.25,1.7,4.7,2.1,0.5078416235280518,-5.907965248457304,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,476.83",0.19%,1
943,2017-08-03,3.745189750976708,-2.196382428940576,1.4475536173438992,-0.25,1.7,4.7,2.1,0.4934034194268955,-6.0295802203817725,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,472.16",-0.22%,0
944,2017-08-02,3.5622728622389808,-1.4866637516396943,0.8852632308715898,-0.25,1.7,4.7,2.1,0.4789646083610638,-6.238267293756684,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,477.57",0.05%,1
945,2017-08-01,3.432105278583792,-1.1197243755383397,1.289581008694838,-0.25,1.7,4.7,2.1,0.4686498376647246,-6.183407704216364,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,476.35",0.24%,1
946,2017-07-31,3.686771244023156,0.0873743993009951,0.6141542684347058,-0.25,1.7,4.7,2.1,0.4334804664756828,-5.878904275750533,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,470.30",-0.07%,0
947,2017-07-28,3.627389828237968,0.8260869565217448,0.5392390700741603,-0.25,1.7,4.7,2.1,0.4132755969928072,-5.240753099152655,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,472.10",-0.13%,0
948,2017-07-27,3.785629018408768,-0.434216239687355,-0.9059354929268,-0.25,1.7,4.7,2.1,0.3982574692409946,-5.507553938658989,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,475.42",-0.10%,0
949,2017-07-26,3.705921016825684,-0.0856898029134628,-2.1397520728333324,-0.25,1.7,4.7,2.1,0.3832401169025884,-5.086938940558023,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,477.83",0.03%,1
950,2017-07-25,4.033443548217246,-0.7039155301363842,-3.0148267111128915,-0.25,1.7,4.7,2.1,0.3682235399176292,-4.916470683642846,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,477.13",0.29%,1
951,2017-07-24,5.273152267859952,-0.4007123775601023,-3.4798132902891403,-0.25,1.7,4.7,2.1,0.3283580625717652,-5.3489335475331625,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,469.91",-0.11%,0
952,2017-07-21,4.992274517794063,0.9391771019677954,-3.174248793494522,-0.25,1.7,4.7,2.1,0.3081649843108818,-5.76992390869042,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","2,472.54",-0.04%,0
