날짜,S&P500,미국채10년,GSCI,기준금리,연도
2020-05-26,2991.77,0.695,1552.4871,0.75,2020
2020-05-22,2955.45,0.657,1523.963,0.75,2020
2020-05-21,2948.51,0.68,1542.36,0.75,2020
2020-05-20,2971.61,0.69,1542.373,0.75,2020
2020-05-19,2922.94,0.692,1516.604,0.75,2020
2020-05-18,2953.91,0.726,1515.973,0.75,2020
2020-05-15,2863.7,0.644,1458.605,0.75,2020
2020-05-14,2852.5,0.617,1431.949,0.75,2020
2020-05-13,2820.0,0.654,1395.901,0.75,2020
2020-05-12,2870.12,0.667,1424.311,0.75,2020
2020-05-11,2930.32,0.707,1416.0179,0.75,2020
2020-05-08,2929.8,0.685,1444.2271,0.75,2020
2020-05-07,2881.19,0.639,1418.0341,0.75,2020
2020-05-06,2848.42,0.709,1411.355,0.75,2020
2020-05-05,2868.44,0.662,1439.796,0.75,2020
2020-05-04,2842.74,0.631,1360.576,0.75,2020
2020-05-01,2830.71,0.618,1346.903,0.75,2020
2020-04-30,2912.43,0.646,1349.817,0.75,2020
2020-04-29,2939.51,0.628,1291.968,0.75,2020
2020-04-28,2863.39,0.616,1260.149,0.75,2020
2020-04-27,2878.48,0.664,1261.379,0.75,2020
2020-04-24,2836.74,0.605,1321.524,0.75,2020
2020-04-23,2797.8,0.603,1331.9449,0.75,2020
2020-04-22,2799.31,0.618,1296.0959,0.75,2020
2020-04-21,2736.56,0.566,1249.251,0.75,2020
2020-04-20,2823.16,0.616,1415.9041,0.75,2020
2020-04-17,2874.56,0.642,1480.896,0.75,2020
2020-04-16,2799.55,0.617,1481.347,0.75,2020
2020-04-15,2783.36,0.635,1482.936,0.75,2020
2020-04-14,2846.06,0.75,1524.4821,0.75,2020
2020-04-13,2761.63,0.77,1558.766,0.75,2020
2020-04-09,2789.82,0.729,1559.826,0.75,2020
2020-04-08,2749.98,0.771,1584.114,0.75,2020
2020-04-07,2659.41,0.726,1564.506,0.75,2020
2020-04-06,2663.68,0.678,1588.877,0.75,2020
2020-04-03,2488.65,0.599,1610.7419,0.75,2020
2020-04-02,2526.9,0.611,1543.51,0.75,2020
2020-04-01,2470.5,0.602,1445.109,0.75,2020
2020-03-31,2584.59,0.668,1494.343,0.75,2020
2020-03-30,2626.65,0.726,1489.074,0.75,2020
2020-03-27,2541.47,0.676,1529.411,0.75,2020
2020-03-26,2630.07,0.848,1556.4821,0.75,2020
2020-03-25,2475.56,0.869,1598.658,0.75,2020
2020-03-24,2447.33,0.858,1582.281,0.75,2020
2020-03-23,2237.4,0.763,1541.623,0.75,2020
2020-03-20,2304.92,0.885,1529.6479,0.75,2020
2020-03-19,2409.39,1.158,1576.104,0.75,2020
2020-03-18,2398.1,1.183,1467.824,0.75,2020
2020-03-17,2529.19,1.069,1601.745,0.75,2020
2020-03-16,2386.13,0.74,1631.746,1.25,2020
2020-03-13,2711.02,0.983,1745.172,1.25,2020
2020-03-12,2480.64,0.812,1757.28,1.25,2020
2020-03-11,2741.38,0.877,1837.3571,1.25,2020
2020-03-10,2882.23,0.8,1875.093,1.25,2020
2020-03-09,2746.56,0.559,1798.569,1.25,2020
2020-03-06,2972.37,0.773,2036.994,1.25,2020
2020-03-05,3023.94,0.917,2158.2229,1.25,2020
2020-03-04,3130.12,1.055,2186.718,1.25,2020
2020-03-03,3003.37,0.999,2192.2461,1.25,2020
2020-03-02,3090.23,1.152,2178.9829,1.25,2020
2020-02-28,2954.22,1.163,2117.394,1.25,2020
2020-02-27,2978.76,1.274,2173.155,1.25,2020
2020-02-26,3116.39,1.335,2222.104,1.25,2020
2020-02-25,3128.21,1.355,2261.0869,1.25,2020
2020-02-24,3225.89,1.37,2299.064,1.25,2020
2020-02-21,3337.75,1.473,2365.325,1.25,2020
2020-02-20,3373.23,1.519,2381.1011,1.25,2020
2020-02-19,3386.15,1.568,2383.4451,1.25,2020
2020-02-18,3370.29,1.559,2352.0339,1.25,2020
2020-02-14,3380.16,1.588,2339.1741,1.25,2020
2020-02-13,3373.94,1.619,2325.9951,1.25,2020
2020-02-12,3379.45,1.637,2317.4619,1.25,2020
2020-02-11,3357.75,1.602,2276.1819,1.25,2020
2020-02-10,3352.09,1.563,2265.543,1.25,2020
2020-02-07,3327.71,1.582,2292.666,1.25,2020
2020-02-06,3345.78,1.644,2302.3181,1.25,2020
2020-02-05,3334.69,1.649,2296.7759,1.25,2020
2020-02-04,3297.59,1.603,2261.314,1.25,2020
2020-02-03,3248.92,1.526,2267.282,1.25,2020
2020-01-31,3225.52,1.505,2311.2939,1.25,2020
2020-01-30,3283.66,1.591,2330.3181,1.25,2020
2020-01-29,3273.4,1.581,2370.2219,1.25,2020
2020-01-28,3276.24,1.661,2379.877,1.25,2020
2020-01-27,3243.63,1.613,2367.573,1.25,2020
2020-01-24,3295.47,1.686,2414.384,1.25,2020
2020-01-23,3325.54,1.731,2458.1399,1.25,2020
2020-01-22,3321.75,1.769,2487.0549,1.25,2020
2020-01-21,3320.79,1.774,2526.2419,1.25,2020
2020-01-17,3329.62,1.825,2536.3201,1.25,2020
2020-01-16,3316.81,1.809,2529.8601,1.25,2020
2020-01-15,3289.29,1.786,2527.426,1.25,2020
2020-01-14,3283.15,1.813,2540.7771,1.25,2020
2020-01-13,3288.13,1.848,2532.6509,1.25,2020
2020-01-10,3265.35,1.82,2555.8669,1.25,2020
2020-01-09,3274.7,1.855,2558.896,1.25,2020
2020-01-08,3253.05,1.874,2561.6599,1.25,2020
2020-01-07,3237.18,1.811,2629.072,1.25,2020
2020-01-06,3246.28,1.809,2642.4961,1.25,2020
2020-01-03,3234.85,1.793,2634.5459,1.25,2020
2020-01-02,3257.85,1.877,2595.6499,1.25,2020
2019-12-31,3230.78,1.919,2591.8611,1.25,2019
2019-12-30,3221.29,1.886,2611.709,1.25,2019
2019-12-27,3240.02,1.877,2615.4929,1.25,2019
2019-12-26,3239.91,1.894,2611.9741,1.25,2019
2019-12-24,3223.38,1.903,2589.7041,1.25,2019
2019-12-23,3224.01,1.928,2572.0681,1.25,2019
2019-12-20,3221.22,1.919,2573.27,1.25,2019
2019-12-19,3205.37,1.922,2583.0549,1.25,2019
2019-12-18,3191.14,1.922,2571.947,1.25,2019
2019-12-17,3192.52,1.875,2575.947,1.25,2019
2019-12-16,3191.45,1.873,2559.75,1.25,2019
2019-12-13,3168.8,1.824,2541.374,1.25,2019
2019-12-12,3168.57,1.896,2515.093,1.25,2019
2019-12-11,3141.63,1.793,2493.9231,1.25,2019
2019-12-10,3132.52,1.842,2510.1699,1.25,2019
2019-12-09,3135.96,1.821,2499.8059,1.25,2019
2019-12-06,3145.91,1.843,2504.834,1.25,2019
2019-12-05,3117.43,1.809,2485.188,1.25,2019
2019-12-04,3112.76,1.778,2479.6809,1.25,2019
2019-12-03,3093.2,1.717,2432.2229,1.25,2019
2019-12-02,3113.87,1.822,2432.3669,1.25,2019
2019-11-29,3140.98,1.774,2422.573,1.25,2019
2019-11-27,3153.63,1.767,2488.3569,1.25,2019
2019-11-26,3140.52,1.741,2498.4451,1.25,2019
2019-11-25,3133.64,1.752,2486.2581,1.25,2019
2019-11-22,3110.29,1.771,2479.501,1.25,2019
2019-11-21,3103.54,1.776,2490.5811,1.25,2019
2019-11-20,3108.46,1.747,2458.2451,1.25,2019
2019-11-19,3120.18,1.786,2424.3789,1.25,2019
2019-11-18,3122.03,1.815,2459.6399,1.25,2019
2019-11-15,3120.46,1.836,2488.009,1.25,2019
2019-11-14,3096.63,1.822,2468.115,1.25,2019
2019-11-13,3094.04,1.891,2473.178,1.25,2019
2019-11-12,3091.84,1.928,2471.9961,1.25,2019
2019-11-11,3087.01,1.923,2470.1631,1.25,2019
2019-11-08,3093.08,1.945,2487.9451,1.25,2019
2019-11-07,3085.18,1.929,2487.814,1.25,2019
2019-11-06,3076.78,1.83,2479.542,1.25,2019
2019-11-05,3074.62,1.857,2509.155,1.25,2019
2019-11-04,3078.27,1.781,2492.8,1.25,2019
2019-11-01,3066.91,1.714,2478.7041,1.25,2019
2019-10-31,3037.56,1.688,2422.876,1.25,2019
2019-10-30,3046.77,1.775,2447.842,1.25,2019
2019-10-29,3036.89,1.837,2461.0801,1.25,2019
2019-10-28,3039.42,1.845,2461.314,1.25,2019
2019-10-25,3022.55,1.799,2474.0171,1.25,2019
2019-10-24,3010.29,1.771,2463.584,1.25,2019
2019-10-23,3004.52,1.768,2453.1179,1.25,2019
2019-10-22,2995.99,1.768,2418.2471,1.25,2019
2019-10-21,3006.72,1.803,2400.991,1.25,2019
2019-10-18,2986.2,1.754,2416.6189,1.25,2019
2019-10-17,2997.95,1.75,2418.8301,1.25,2019
2019-10-16,2989.69,1.745,2408.2219,1.25,2019
2019-10-15,2995.68,1.771,2396.5569,1.5,2019
2019-10-14,2966.15,1.715,2407.595,1.5,2019
2019-10-11,2970.27,1.734,2432.009,1.5,2019
2019-10-10,2938.13,1.67,2388.699,1.5,2019
2019-10-09,2919.4,1.587,2376.188,1.5,2019
2019-10-08,2893.06,1.532,2371.196,1.5,2019
2019-10-07,2938.79,1.565,2368.7119,1.5,2019
2019-10-04,2952.01,1.529,2369.0071,1.5,2019
2019-10-03,2910.63,1.534,2356.3579,1.5,2019
2019-10-02,2887.61,1.601,2355.2151,1.5,2019
2019-10-01,2940.25,1.635,2385.5171,1.5,2019
2019-09-30,2976.74,1.668,2393.0901,1.5,2019
2019-09-27,2961.79,1.687,2428.2019,1.5,2019
2019-09-26,2977.62,1.697,2438.7109,1.5,2019
2019-09-25,2984.87,1.737,2440.5071,1.5,2019
2019-09-24,2966.6,1.652,2458.6631,1.5,2019
2019-09-23,2991.78,1.723,2491.5701,1.5,2019
2019-09-20,2992.07,1.722,2473.592,1.5,2019
2019-09-19,3006.79,1.787,2479.9951,1.5,2019
2019-09-18,3006.73,1.8,2470.9619,1.5,2019
2019-09-17,3005.7,1.81,2492.394,1.5,2019
2019-09-16,2997.96,1.843,2583.636,1.5,2019
2019-09-13,3007.39,1.901,2394.158,1.5,2019
2019-09-12,3009.57,1.778,2391.865,1.5,2019
2019-09-11,3000.93,1.745,2396.498,1.5,2019
2019-09-10,2979.39,1.744,2433.2671,1.5,2019
2019-09-09,2978.43,1.647,2428.6521,1.5,2019
2019-09-06,2978.71,1.56,2396.7329,1.5,2019
2019-09-05,2976.0,1.565,2395.4419,1.5,2019
2019-09-04,2937.78,1.471,2392.041,1.5,2019
2019-09-03,2906.27,1.462,2325.1221,1.5,2019
2019-08-30,2926.46,1.499,2351.9509,1.5,2019
2019-08-29,2924.58,1.496,2390.625,1.5,2019
2019-08-28,2887.94,1.468,2371.3181,1.5,2019
2019-08-27,2869.16,1.474,2345.4961,1.5,2019
2019-08-26,2878.38,1.538,2324.533,1.5,2019
2019-08-23,2847.11,1.533,2329.1509,1.5,2019
2019-08-22,2922.95,1.613,2356.3779,1.5,2019
2019-08-21,2924.43,1.591,2368.3789,1.5,2019
2019-08-20,2900.51,1.552,2367.2759,1.5,2019
2019-08-19,2923.65,1.608,2364.064,1.5,2019
2019-08-16,2888.68,1.562,2343.2361,1.5,2019
2019-08-15,2847.6,1.502,2335.012,1.5,2019
2019-08-14,2840.6,1.583,2355.8999,1.5,2019
2019-08-13,2926.32,1.702,2400.084,1.5,2019
2019-08-12,2883.75,1.64,2350.074,1.5,2019
2019-08-09,2918.65,1.745,2363.377,1.5,2019
2019-08-08,2938.09,1.719,2329.3779,1.5,2019
2019-08-07,2883.98,1.721,2287.876,1.5,2019
2019-08-06,2881.77,1.716,2345.9009,1.5,2019
2019-08-05,2844.74,1.718,2371.593,1.5,2019
2019-08-02,2932.05,1.843,2405.2041,1.5,2019
2019-08-01,2953.56,1.902,2378.5339,1.5,2019
2019-07-31,2980.38,2.007,2492.0759,1.5,2019
2019-07-30,3013.18,2.06,2487.271,1.5,2019
2019-07-29,3020.97,2.063,2468.6631,1.5,2019
2019-07-26,3025.86,2.074,2457.4541,1.5,2019
2019-07-25,3003.67,2.083,2461.833,1.5,2019
2019-07-24,3019.56,2.05,2463.2329,1.5,2019
2019-07-23,3005.47,2.078,2475.0371,1.5,2019
2019-07-22,2985.03,2.05,2457.917,1.5,2019
2019-07-19,2976.61,2.057,2451.9099,1.5,2019
2019-07-18,2995.11,2.026,2432.2,1.5,2019
2019-07-17,2984.42,2.043,2475.0171,1.75,2019
2019-07-16,3004.04,2.106,2493.3269,1.75,2019
2019-07-15,3014.3,2.09,2539.7939,1.75,2019
2019-07-12,3013.77,2.124,2561.1589,1.75,2019
2019-07-11,2999.91,2.143,2553.51,1.75,2019
2019-07-10,2993.07,2.061,2555.0071,1.75,2019
2019-07-09,2979.63,2.072,2482.8081,1.75,2019
2019-07-08,2975.95,2.048,2477.812,1.75,2019
2019-07-05,2990.41,2.039,2480.678,1.75,2019
2019-07-03,2995.82,1.953,2472.5071,1.75,2019
2019-07-02,2973.01,1.976,2434.2151,1.75,2019
2019-07-01,2964.33,2.033,2498.304,1.75,2019
2019-06-28,2941.76,2.007,2497.365,1.75,2019
2019-06-27,2924.92,2.014,2527.687,1.75,2019
2019-06-26,2913.78,2.05,2529.418,1.75,2019
2019-06-25,2917.38,1.988,2492.6699,1.75,2019
2019-06-24,2945.35,2.018,2481.8069,1.75,2019
2019-06-21,2950.46,2.059,2471.676,1.75,2019
2019-06-20,2954.18,2.023,2465.7051,1.75,2019
2019-06-19,2926.46,2.029,2397.071,1.75,2019
2019-06-18,2917.75,2.058,2408.1689,1.75,2019
2019-06-17,2889.67,2.091,2373.7319,1.75,2019
2019-06-14,2886.98,2.084,2387.3411,1.75,2019
2019-06-13,2891.64,2.093,2375.7649,1.75,2019
2019-06-12,2879.84,2.122,2345.3589,1.75,2019
2019-06-11,2885.72,2.145,2390.033,1.75,2019
2019-06-10,2886.73,2.15,2380.394,1.75,2019
2019-06-07,2873.34,2.084,2388.7581,1.75,2019
2019-06-06,2843.49,2.121,2363.9541,1.75,2019
2019-06-05,2826.15,2.131,2338.22,1.75,2019
2019-06-04,2803.27,2.121,2387.291,1.75,2019
2019-06-03,2744.45,2.075,2377.1799,1.75,2019
2019-05-31,2752.06,2.133,2391.415,1.75,2019
2019-05-30,2788.86,2.217,2474.042,1.75,2019
2019-05-29,2783.02,2.262,2518.6001,1.75,2019
2019-05-28,2802.39,2.267,2533.064,1.75,2019
2019-05-24,2826.06,2.324,2503.833,1.75,2019
2019-05-23,2822.24,2.322,2477.677,1.75,2019
2019-05-22,2856.27,2.38,2555.947,1.75,2019
2019-05-21,2864.36,2.428,2597.092,1.75,2019
2019-05-20,2840.23,2.419,2599.0659,1.75,2019
2019-05-17,2859.53,2.393,2595.6919,1.75,2019
2019-05-16,2876.32,2.394,2608.0859,1.75,2019
2019-05-15,2850.96,2.377,2575.594,1.75,2019
2019-05-14,2834.41,2.414,2559.3931,1.75,2019
2019-05-13,2811.87,2.403,2527.5911,1.75,2019
2019-05-10,2881.4,2.473,2542.2771,1.75,2019
2019-05-09,2870.72,2.453,2538.3979,1.75,2019
2019-05-08,2879.42,2.485,2552.7029,1.75,2019
2019-05-07,2884.05,2.448,2541.698,1.75,2019
2019-05-06,2932.47,2.5,2566.771,1.75,2019
2019-05-03,2945.64,2.53,2573.125,1.75,2019
2019-05-02,2917.52,2.545,2569.4209,1.75,2019
2019-05-01,2923.73,2.502,2605.199,1.75,2019
2019-04-30,2945.83,2.504,2605.4089,1.75,2019
2019-04-29,2943.03,2.527,2595.7,1.75,2019
2019-04-26,2939.88,2.5,2598.219,1.75,2019
2019-04-25,2926.17,2.534,2641.7339,1.75,2019
2019-04-24,2927.25,2.518,2654.7241,1.75,2019
2019-04-23,2933.68,2.569,2666.79,1.75,2019
2019-04-22,2907.97,2.587,2661.1499,1.75,2019
2019-04-18,2905.03,2.56,2628.9609,1.75,2019
2019-04-17,2900.45,2.594,2623.043,1.75,2019
2019-04-16,2907.06,2.592,2629.332,1.75,2019
2019-04-15,2905.58,2.556,2623.9041,1.75,2019
2019-04-12,2907.41,2.562,2637.3589,1.75,2019
2019-04-11,2888.32,2.499,2621.9409,1.75,2019
2019-04-10,2888.21,2.465,2646.3579,1.75,2019
2019-04-09,2878.2,2.502,2622.988,1.75,2019
2019-04-08,2895.77,2.52,2634.0759,1.75,2019
2019-04-05,2892.74,2.499,2609.967,1.75,2019
2019-04-04,2879.39,2.513,2591.4619,1.75,2019
2019-04-03,2873.4,2.528,2588.8301,1.75,2019
2019-04-02,2867.24,2.472,2583.894,1.75,2019
2019-04-01,2867.19,2.503,2566.2729,1.75,2019
2019-03-29,2834.4,2.407,2533.2329,1.75,2019
2019-03-28,2815.44,2.391,2525.3191,1.75,2019
2019-03-27,2805.37,2.381,2536.5,1.75,2019
2019-03-26,2818.46,2.425,2550.144,1.75,2019
2019-03-25,2798.36,2.405,2533.5391,1.75,2019
2019-03-22,2800.71,2.437,2532.324,1.75,2019
2019-03-21,2854.88,2.539,2556.8669,1.75,2019
2019-03-20,2824.23,2.524,2563.012,1.75,2019
2019-03-19,2832.57,2.618,2538.844,1.75,2019
2019-03-18,2832.94,2.605,2533.6431,1.75,2019
2019-03-15,2822.48,2.591,2521.2329,1.75,2019
2019-03-14,2808.48,2.63,2517.2061,1.75,2019
2019-03-13,2810.92,2.625,2515.1809,1.75,2019
2019-03-12,2791.52,2.6,2485.4819,1.75,2019
2019-03-11,2783.3,2.641,2474.1289,1.75,2019
2019-03-08,2743.07,2.63,2464.0681,1.75,2019
2019-03-07,2748.93,2.641,2474.7639,1.75,2019
2019-03-06,2771.45,2.693,2472.9109,1.75,2019
2019-03-05,2789.65,2.719,2482.48,1.75,2019
2019-03-04,2792.81,2.724,2474.501,1.75,2019
2019-03-01,2803.69,2.759,2464.062,1.75,2019
2019-02-28,2784.49,2.717,2493.114,1.75,2019
2019-02-27,2792.38,2.686,2495.4399,1.75,2019
2019-02-26,2793.9,2.638,2464.53,1.75,2019
2019-02-25,2796.11,2.668,2458.625,1.75,2019
2019-02-22,2792.67,2.654,2510.23,1.75,2019
2019-02-21,2774.88,2.695,2502.7251,1.75,2019
2019-02-20,2784.7,2.648,2496.186,1.75,2019
2019-02-19,2779.76,2.636,2479.1279,1.75,2019
2019-02-15,2775.6,2.664,2473.717,1.75,2019
2019-02-14,2745.73,2.655,2431.759,1.75,2019
2019-02-13,2753.03,2.709,2422.532,1.75,2019
2019-02-12,2744.73,2.686,2401.4641,1.75,2019
2019-02-11,2709.8,2.654,2381.4741,1.75,2019
2019-02-08,2707.88,2.634,2394.5581,1.75,2019
2019-02-07,2706.05,2.657,2388.3369,1.75,2019
2019-02-06,2731.61,2.7,2426.7141,1.75,2019
2019-02-05,2737.7,2.704,2416.009,1.75,2019
2019-02-04,2724.87,2.725,2430.325,1.75,2019
2019-02-01,2706.53,2.684,2433.5569,1.75,2019
2019-01-31,2704.1,2.633,2401.5349,1.75,2019
2019-01-30,2681.05,2.678,2416.01,1.75,2019
2019-01-29,2640.0,2.71,2396.5791,1.75,2019
2019-01-28,2643.85,2.748,2362.1189,1.75,2019
2019-01-25,2664.76,2.759,2411.1709,1.75,2019
2019-01-24,2642.33,2.716,2393.1221,1.75,2019
2019-01-23,2638.7,2.75,2387.6641,1.75,2019
2019-01-22,2632.9,2.741,2392.488,1.75,2019
2019-01-18,2670.71,2.788,2430.689,1.75,2019
2019-01-17,2635.96,2.75,2388.47,1.75,2019
2019-01-16,2616.1,2.727,2389.6221,1.75,2019
2019-01-15,2610.3,2.718,2378.4199,1.75,2019
2019-01-14,2582.61,2.706,2350.28,1.75,2019
2019-01-11,2596.26,2.699,2369.532,1.75,2019
2019-01-10,2596.64,2.746,2387.2791,1.75,2019
2019-01-09,2584.96,2.712,2385.502,1.75,2019
2019-01-08,2574.41,2.73,2322.207,1.75,2019
2019-01-07,2549.69,2.698,2292.073,1.75,2019
2019-01-04,2531.94,2.668,2277.501,1.75,2019
2019-01-03,2447.89,2.552,2244.3689,1.75,2019
2019-01-02,2510.03,2.633,2224.833,1.75,2019
2018-12-31,2506.85,2.686,2203.469,1.75,2018
2018-12-28,2485.74,2.716,2206.876,1.75,2018
2018-12-27,2488.83,2.774,2201.97,1.75,2018
2018-12-26,2467.7,2.81,2237.426,1.75,2018
2018-12-24,2351.1,2.737,2161.0391,1.75,2018
2018-12-21,2416.62,2.788,2237.2241,1.75,2018
2018-12-20,2467.42,2.808,2245.6851,1.75,2018
2018-12-19,2506.96,2.762,2309.345,1.75,2018
2018-12-18,2546.16,2.823,2281.2061,1.75,2018
2018-12-17,2545.94,2.857,2355.1941,1.75,2018
2018-12-14,2599.95,2.895,2387.6941,1.75,2018
2018-12-13,2650.54,2.913,2427.6641,1.75,2018
2018-12-12,2651.07,2.911,2398.615,1.75,2018
2018-12-11,2636.78,2.879,2408.3521,1.75,2018
2018-12-10,2637.72,2.863,2401.094,1.75,2018
2018-12-07,2633.08,2.858,2446.5449,1.75,2018
2018-12-06,2695.95,2.892,2396.418,1.75,2018
2018-12-04,2700.06,2.915,2451.2209,1.75,2018
2018-12-03,2790.37,2.966,2437.5481,1.75,2018
2018-11-30,2760.17,2.993,2388.6331,1.75,2018
2018-11-29,2737.76,3.032,2397.9551,1.5,2018
2018-11-28,2743.79,3.061,2375.731,1.5,2018
2018-11-27,2682.17,3.059,2386.2639,1.5,2018
2018-11-26,2673.45,3.059,2396.064,1.5,2018
2018-11-23,2632.56,3.046,2370.127,1.5,2018
2018-11-21,2649.93,3.065,2478.8711,1.5,2018
2018-11-20,2641.89,3.061,2456.666,1.5,2018
2018-11-19,2690.73,3.063,2555.5569,1.5,2018
2018-11-16,2736.27,3.065,2538.22,1.5,2018
2018-11-15,2730.2,3.11,2524.002,1.5,2018
2018-11-14,2701.58,3.127,2540.5481,1.5,2018
2018-11-13,2722.18,3.141,2502.7461,1.5,2018
2018-11-12,2726.22,3.151,2594.5669,1.5,2018
2018-11-09,2781.01,3.186,2591.708,1.5,2018
2018-11-08,2806.83,3.239,2610.926,1.5,2018
2018-11-07,2813.89,3.237,2636.9141,1.5,2018
2018-11-06,2755.45,3.231,2638.2029,1.5,2018
2018-11-05,2738.31,3.201,2663.5271,1.5,2018
2018-11-02,2723.06,3.22,2658.6021,1.5,2018
2018-11-01,2740.37,3.134,2660.0891,1.5,2018
2018-10-31,2711.74,3.149,2692.356,1.5,2018
2018-10-30,2682.63,3.119,2712.582,1.5,2018
2018-10-29,2641.25,3.089,2745.6531,1.5,2018
2018-10-26,2658.69,3.077,2760.8711,1.5,2018
2018-10-25,2705.57,3.126,2743.1589,1.5,2018
2018-10-24,2656.1,3.111,2735.9661,1.5,2018
2018-10-23,2740.69,3.171,2736.488,1.5,2018
2018-10-22,2755.88,3.2,2802.864,1.5,2018
2018-10-19,2767.78,3.196,2798.7949,1.5,2018
2018-10-18,2768.78,3.177,2787.2991,1.5,2018
2018-10-17,2809.21,3.207,2817.6841,1.5,2018
2018-10-16,2809.92,3.163,2857.0,1.5,2018
2018-10-15,2750.79,3.156,2852.437,1.5,2018
2018-10-12,2767.13,3.167,2832.573,1.5,2018
2018-10-11,2728.37,3.146,2820.666,1.5,2018
2018-10-10,2785.68,3.174,2876.728,1.5,2018
2018-10-09,2880.34,3.206,2923.189,1.5,2018
2018-10-08,2884.43,3.231,2905.104,1.5,2018
2018-10-05,2885.57,3.233,2908.429,1.5,2018
2018-10-04,2901.61,3.187,2912.728,1.5,2018
2018-10-03,2925.51,3.181,2956.0239,1.5,2018
2018-10-02,2923.43,3.061,2928.699,1.5,2018
2018-10-01,2924.59,3.086,2917.345,1.5,2018
2018-09-28,2913.98,3.065,2859.4431,1.5,2018
2018-09-27,2914.0,3.056,2829.6411,1.5,2018
2018-09-26,2905.97,3.048,2820.3621,1.5,2018
2018-09-25,2915.56,3.098,2836.698,1.5,2018
2018-09-24,2919.37,3.089,2823.9771,1.5,2018
2018-09-21,2929.67,3.066,2785.1189,1.5,2018
2018-09-20,2930.75,3.065,2769.863,1.5,2018
2018-09-19,2907.95,3.066,2773.677,1.5,2018
2018-09-18,2904.31,3.057,2749.157,1.5,2018
2018-09-17,2888.8,2.994,2723.2109,1.5,2018
2018-09-14,2904.98,3.0,2729.146,1.5,2018
2018-09-13,2904.18,2.974,2727.7051,1.5,2018
2018-09-12,2888.92,2.964,2769.4009,1.5,2018
2018-09-11,2887.89,2.981,2744.8721,1.5,2018
2018-09-10,2877.13,2.935,2716.5139,1.5,2018
2018-09-07,2871.68,2.939,2707.5039,1.5,2018
2018-09-06,2878.05,2.878,2700.0791,1.5,2018
2018-09-05,2888.6,2.904,2721.5601,1.5,2018
2018-09-04,2896.72,2.898,2748.5559,1.5,2018
2018-08-31,2901.52,2.86,2751.3501,1.5,2018
2018-08-30,2901.13,2.859,2754.7439,1.5,2018
2018-08-29,2914.04,2.886,2746.9419,1.5,2018
2018-08-28,2897.52,2.884,2719.4309,1.5,2018
2018-08-27,2896.74,2.846,2729.437,1.5,2018
2018-08-24,2874.69,2.813,2721.512,1.5,2018
2018-08-23,2856.98,2.828,2694.9861,1.5,2018
2018-08-22,2861.82,2.821,2700.8831,1.5,2018
2018-08-21,2862.96,2.842,2662.552,1.5,2018
2018-08-20,2857.05,2.819,2653.8291,1.5,2018
2018-08-17,2850.13,2.864,2649.1189,1.5,2018
2018-08-16,2840.69,2.87,2635.7029,1.5,2018
2018-08-15,2818.37,2.864,2610.6479,1.5,2018
2018-08-14,2839.96,2.9,2668.3789,1.5,2018
2018-08-13,2821.93,2.877,2668.7729,1.5,2018
2018-08-10,2833.28,2.873,2686.231,1.5,2018
2018-08-09,2853.58,2.929,2679.781,1.5,2018
2018-08-08,2857.7,2.964,2686.615,1.5,2018
2018-08-07,2858.45,2.977,2734.594,1.5,2018
2018-08-06,2850.4,2.945,2720.9741,1.5,2018
2018-08-03,2840.35,2.951,2706.741,1.5,2018
2018-08-02,2827.22,2.986,2705.8999,1.5,2018
2018-08-01,2813.36,3.004,2679.3611,1.5,2018
2018-07-31,2816.29,2.962,2722.0249,1.5,2018
2018-07-30,2802.6,2.975,2748.658,1.5,2018
2018-07-27,2818.82,2.958,2720.3999,1.5,2018
2018-07-26,2837.44,2.982,2734.0,1.5,2018
2018-07-25,2846.07,2.973,2723.8679,1.5,2018
2018-07-24,2820.4,2.95,2696.2471,1.5,2018
2018-07-23,2806.98,2.96,2680.092,1.5,2018
2018-07-20,2801.83,2.895,2677.947,1.5,2018
2018-07-19,2804.49,2.838,2663.7581,1.5,2018
2018-07-18,2815.62,2.875,2658.426,1.5,2018
2018-07-17,2809.55,2.86,2642.3911,1.5,2018
2018-07-16,2798.43,2.856,2637.283,1.5,2018
2018-07-13,2801.31,2.829,2710.7749,1.5,2018
2018-07-12,2798.29,2.849,2695.2329,1.5,2018
2018-07-11,2774.02,2.84,2678.5959,1.5,2018
2018-07-10,2793.84,2.867,2793.854,1.5,2018
2018-07-09,2784.17,2.858,2793.043,1.5,2018
2018-07-06,2759.82,2.824,2783.865,1.5,2018
2018-07-05,2736.61,2.833,2771.4529,1.5,2018
2018-07-03,2713.22,2.833,2784.9519,1.5,2018
2018-07-02,2726.71,2.871,2776.562,1.5,2018
2018-06-29,2718.37,2.86,2821.646,1.5,2018
2018-06-28,2716.31,2.84,2787.396,1.5,2018
2018-06-27,2699.63,2.827,2785.425,1.5,2018
2018-06-26,2723.06,2.877,2737.9641,1.5,2018
2018-06-25,2717.07,2.882,2698.5439,1.5,2018
2018-06-22,2754.88,2.895,2728.103,1.5,2018
2018-06-21,2749.76,2.899,2665.949,1.5,2018
2018-06-20,2767.32,2.937,2683.3401,1.5,2018
2018-06-19,2762.59,2.897,2676.7329,1.5,2018
2018-06-18,2773.75,2.917,2704.0029,1.5,2018
2018-06-15,2779.66,2.922,2681.7639,1.5,2018
